timestamps,TP9,AF7,AF8,TP10,Right AUX
1587068801.600,-85.938,-246.094,-467.285,-36.133,0.000
1587068801.604,47.852,119.629,-143.555,-12.207,0.000
1587068801.608,75.195,625.488,192.383,16.113,0.000
1587068801.612,-68.848,-5.371,-243.164,0.000,0.000
1587068801.616,-125.977,-734.375,-622.070,-31.738,0.000
1587068801.620,-7.812,-188.965,-208.008,-29.297,0.000
1587068801.624,50.781,636.719,225.586,-19.043,0.000
1587068801.628,-53.711,288.574,-124.512,-23.438,0.000
1587068801.632,-126.953,-642.578,-627.441,-32.715,0.000
1587068801.635,-37.109,-523.926,-478.027,-35.156,0.000
1587068801.639,41.504,496.094,99.121,-39.062,0.000
1587068801.643,-20.996,453.125,29.297,-34.180,0.000
1587068801.647,-119.141,-502.930,-494.141,-25.391,0.000
1587068801.651,-73.242,-445.801,-391.602,-37.598,0.000
1587068801.655,50.781,419.434,61.523,-36.133,0.000
1587068801.659,35.156,415.039,15.625,11.719,0.000
1587068801.663,-86.914,-229.980,-375.000,-2.441,0.000
1587068801.667,-100.098,-222.168,-373.047,-50.781,0.000
1587068801.671,20.020,318.848,-31.738,-34.668,0.000
1587068801.675,52.246,341.797,48.828,-8.301,0.000
1587068801.678,-62.012,-379.395,-403.809,-1.953,0.000
1587068801.682,-113.281,-579.102,-548.340,-18.066,0.000
1587068801.686,-17.578,226.074,-50.781,-37.109,0.000
1587068801.690,51.758,470.215,66.406,-25.879,0.000
1587068801.694,-41.016,-231.934,-334.961,-5.371,0.000
1587068801.698,-143.066,-350.586,-407.715,-34.668,0.000
1587068801.702,-58.594,99.121,-152.832,-53.223,0.000
1587068801.706,59.570,250.977,-13.184,-15.625,0.000
1587068801.710,5.371,138.672,-125.488,-14.648,0.000
1587068801.714,-121.582,-65.430,-287.109,-41.504,0.000
1587068801.717,-91.797,-100.586,-318.359,-44.922,0.000
1587068801.721,41.016,122.559,-172.363,-42.969,0.000
1587068801.725,21.973,82.520,-223.145,-28.320,0.000
1587068801.729,-101.074,-260.742,-422.852,-24.414,0.000
1587068801.733,-107.910,-438.965,-492.676,-46.875,0.000
1587068801.737,10.742,-91.309,-243.164,-42.480,0.000
1587068801.741,41.504,375.488,62.500,-32.227,0.000
1587068801.745,-79.590,169.434,-139.160,-37.598,0.000
1587068801.749,-136.230,-256.836,-435.059,-54.688,0.000
1587068801.753,-26.367,-429.199,-442.871,-42.969,0.000
1587068801.757,46.875,82.031,-72.266,-29.297,0.000
1587068801.760,-40.527,453.613,84.473,-26.367,0.000
1587068801.764,-115.234,-211.426,-380.371,-14.160,0.000
1587068801.768,-35.645,-258.789,-363.770,-5.859,0.000
1587068801.772,68.848,238.281,7.812,-10.742,0.000
1587068801.776,9.277,297.852,16.113,-6.348,0.000
1587068801.780,-128.418,-158.203,-372.559,-28.809,0.000
1587068801.784,-109.375,-662.109,-529.297,-46.875,0.000
1587068801.788,22.949,64.453,9.277,-39.551,0.000
1587068801.792,14.160,472.168,106.445,-34.180,0.000
1587068801.796,-119.141,-237.793,-386.719,-34.180,0.000
1587068801.800,-130.371,-501.953,-524.902,-46.387,0.000
1587068801.803,-0.977,147.949,-51.270,-43.945,0.000
1587068801.807,45.410,592.285,202.148,-25.879,0.000
1587068801.811,-68.359,-4.395,-143.555,-30.273,0.000
1587068801.815,-134.277,-460.449,-456.055,-45.410,0.000
1587068801.819,-39.062,-208.008,-375.977,-43.945,0.000
1587068801.823,56.152,293.457,0.977,-32.715,0.000
1587068801.827,-13.184,-170.410,-248.047,-9.277,0.000
1587068801.831,-123.535,-746.094,-625.488,-23.926,0.000
1587068801.835,-71.777,-9.277,-225.098,-51.758,0.000
1587068801.839,58.594,460.938,70.312,-37.598,0.000
1587068801.842,21.484,340.332,5.371,-24.414,0.000
1587068801.846,-112.793,-126.465,-354.492,-34.668,0.000
1587068801.850,-100.098,-295.898,-395.996,-54.688,0.000
1587068801.854,21.973,171.875,-10.254,-52.246,0.000
1587068801.858,43.945,379.395,101.074,-32.227,0.000
1587068801.862,-84.473,69.336,-173.340,-44.434,0.000
1587068801.866,-115.234,-366.699,-412.109,-46.387,0.000
1587068801.870,-4.883,-162.598,-261.230,-49.805,0.000
1587068801.874,38.086,-78.613,-198.242,-39.062,0.000
1587068801.878,-62.500,-118.164,-198.242,-25.879,0.000
1587068801.882,-136.719,-50.293,-312.988,-36.621,0.000
1587068801.885,-43.945,-104.004,-351.074,-38.574,0.000
1587068801.889,48.828,217.285,-96.191,-54.199,0.000
1587068801.893,-22.949,127.441,-125.977,-43.945,0.000
1587068801.897,-131.836,-268.555,-416.016,-53.711,0.000
1587068801.901,-72.266,-218.262,-311.523,-72.754,0.000
1587068801.905,39.062,225.586,27.832,-60.547,0.000
1587068801.909,18.066,300.293,33.203,-34.180,0.000
1587068801.913,-79.590,-335.938,-418.457,-26.855,0.000
1587068801.917,-90.332,-588.867,-460.449,-38.574,0.000
1587068801.921,16.113,132.812,14.648,-51.270,0.000
1587068801.925,31.250,639.648,204.590,-55.664,0.000
1587068801.928,-91.797,78.613,-193.848,-37.598,0.000
1587068801.932,-130.371,-545.898,-531.250,-41.016,0.000
1587068801.936,-21.973,-81.543,-115.234,-52.734,0.000
1587068801.940,45.410,567.383,223.633,-40.039,0.000
1587068801.944,-27.344,89.355,-155.762,-7.324,0.000
1587068801.948,-104.980,-719.238,-577.148,-5.859,0.000
1587068801.952,-60.547,-298.828,-217.773,-50.293,0.000
1587068801.956,27.344,553.711,201.660,-54.688,0.000
1587068801.960,-27.832,271.484,-75.684,-35.645,0.000
1587068801.964,-134.277,-766.113,-678.711,-29.297,0.000
1587068801.967,-85.449,-705.566,-579.590,-39.062,0.000
1587068801.971,37.598,498.047,109.375,-28.320,0.000
1587068801.975,48.340,438.965,4.395,5.859,0.000
1587068801.979,-68.848,-379.883,-448.730,-10.254,0.000
1587068801.983,-95.703,-295.898,-409.180,-45.898,0.000
1587068801.987,20.996,136.230,-194.336,-47.363,0.000
1587068801.991,43.945,140.137,-150.879,-40.039,0.000
1587068801.995,-78.125,-124.023,-367.188,-48.340,0.000
1587068801.999,-135.742,-155.762,-401.367,-60.059,0.000
1587068802.003,-12.695,126.465,-176.270,-41.016,0.000
1587068802.007,74.219,117.676,-129.395,-6.348,0.000
1587068802.010,-25.391,-174.316,-348.145,2.441,0.000
1587068802.014,-133.789,-187.500,-392.578,-21.973,0.000
1587068802.018,-64.941,52.734,-186.523,-46.387,0.000
1587068802.022,54.199,130.371,-74.219,-27.344,0.000
1587068802.026,-1.465,50.293,-218.262,-20.020,0.000
1587068802.030,-122.559,17.578,-290.039,-34.180,0.000
1587068802.034,-78.125,-160.645,-387.695,-24.902,0.000
1587068802.038,62.500,103.027,-138.184,-13.672,0.000
1587068802.042,58.594,380.859,94.727,-5.371,0.000
1587068802.046,-74.219,90.820,-166.504,-8.301,0.000
1587068802.050,-90.332,-287.598,-420.898,-30.273,0.000
1587068802.053,12.695,-216.309,-308.105,-45.410,0.000
1587068802.057,36.133,241.699,24.414,-37.598,0.000
1587068802.061,-83.496,214.844,-63.477,-43.945,0.000
1587068802.065,-149.414,-351.562,-487.305,-53.223,0.000
1587068802.069,-50.293,-350.586,-371.582,-35.156,0.000
1587068802.073,46.875,448.242,135.742,-22.949,0.000
1587068802.077,-9.766,414.551,38.574,-9.277,0.000
1587068802.081,-116.211,-590.820,-567.871,-7.324,0.000
1587068802.085,-70.801,-693.359,-582.031,-27.344,0.000
1587068802.089,22.461,348.145,69.824,-46.387,0.000
1587068802.092,-20.996,524.902,88.379,-34.668,0.000
1587068802.096,-117.188,-313.477,-384.277,-19.531,0.000
1587068802.100,-84.961,-565.918,-488.281,-34.668,0.000
1587068802.104,30.273,97.656,-126.465,-36.621,0.000
1587068802.108,28.809,563.477,150.879,-30.762,0.000
1587068802.112,-96.680,-256.348,-351.562,-33.203,0.000
1587068802.116,-122.559,-734.375,-624.023,-44.434,0.000
1587068802.120,-8.789,270.020,-14.160,-61.523,0.000
1587068802.124,46.875,596.191,162.598,-36.133,0.000
1587068802.128,-53.711,66.895,-196.777,-26.855,0.000
1587068802.132,-132.812,-298.828,-436.523,-49.805,0.000
1587068802.135,-46.387,-26.367,-196.289,-55.664,0.000
1587068802.139,43.457,316.895,97.656,-51.270,0.000
1587068802.143,-32.715,88.867,-142.090,-40.039,0.000
1587068802.147,-143.555,-457.520,-523.926,-42.480,0.000
1587068802.151,-91.797,-272.949,-356.445,-56.152,0.000
1587068802.155,34.180,249.023,-37.109,-46.875,0.000
1587068802.159,27.344,-98.145,-246.582,-2.930,0.000
1587068802.163,-111.328,-279.785,-393.555,-22.461,0.000
1587068802.167,-128.906,-36.133,-276.855,-70.312,0.000
1587068802.171,19.043,83.496,-181.152,-45.898,0.000
1587068802.175,43.945,3.418,-252.930,-35.645,0.000
1587068802.178,-92.773,-90.820,-336.426,-49.316,0.000
1587068802.182,-142.090,-116.699,-333.008,-61.035,0.000
1587068802.186,-25.391,-169.434,-353.516,-64.941,0.000
1587068802.190,44.922,52.734,-166.016,-46.387,0.000
1587068802.194,-53.711,47.852,-194.336,-36.133,0.000
1587068802.198,-141.113,-406.250,-511.230,-40.039,0.000
1587068802.202,-53.223,-479.492,-494.629,-47.363,0.000
1587068802.206,41.992,-72.266,-214.355,-49.316,0.000
1587068802.210,-21.973,487.305,121.094,-33.691,0.000
1587068802.214,-127.930,-24.414,-303.223,-32.715,0.000
1587068802.217,-99.121,-278.320,-417.969,-61.523,0.000
1587068802.221,23.438,322.754,45.410,-62.988,0.000
1587068802.225,16.113,527.344,145.996,-38.574,0.000
1587068802.229,-104.980,-46.875,-216.309,-35.156,0.000
1587068802.233,-98.145,-426.270,-465.820,-48.340,0.000
1587068802.237,20.020,77.148,-108.398,-44.922,0.000
1587068802.241,44.922,264.160,-6.348,-33.203,0.000
1587068802.245,-70.801,-277.832,-422.852,-35.156,0.000
1587068802.249,-129.883,-518.066,-517.578,-45.410,0.000
1587068802.253,-26.367,65.918,-98.633,-53.223,0.000
1587068802.257,50.293,454.102,122.070,-49.316,0.000
1587068802.260,-34.180,-101.074,-357.910,-26.855,0.000
1587068802.264,-125.488,-815.430,-708.984,-21.973,0.000
1587068802.268,-59.082,-388.184,-348.145,-43.945,0.000
1587068802.272,38.574,399.414,22.949,-49.805,0.000
1587068802.276,-19.043,257.324,-83.984,-42.480,0.000
1587068802.280,-134.277,-179.199,-375.488,-42.969,0.000
1587068802.284,-104.004,-69.824,-292.480,-42.969,0.000
1587068802.288,33.691,240.234,-107.422,-27.344,0.000
1587068802.292,38.574,-82.031,-281.250,-3.418,0.000
1587068802.296,-93.262,-534.180,-529.785,-17.578,0.000
1587068802.300,-115.234,-148.926,-351.074,-50.781,0.000
1587068802.303,0.488,269.043,-81.543,-53.711,0.000
1587068802.307,35.156,464.355,160.156,-36.621,0.000
1587068802.311,-67.871,245.605,2.930,-23.438,0.000
1587068802.315,-119.141,-187.500,-352.539,-16.602,0.000
1587068802.319,-28.809,-137.695,-308.594,-27.344,0.000
1587068802.323,58.105,328.125,37.109,-28.320,0.000
1587068802.327,-34.668,351.562,95.215,-8.301,0.000
1587068802.331,-145.020,-160.645,-287.109,-20.508,0.000
1587068802.335,-71.777,-362.793,-434.082,-30.762,0.000
1587068802.339,42.969,-237.793,-235.840,-12.207,0.000
1587068802.342,-5.859,120.605,-14.648,-13.184,0.000
1587068802.346,-131.348,73.730,-178.711,-32.715,0.000
1587068802.350,-94.238,-335.449,-467.773,-21.484,0.000
1587068802.354,46.875,75.195,-148.926,1.953,0.000
1587068802.358,48.828,541.016,169.434,0.488,0.000
1587068802.362,-86.914,-108.398,-275.879,-20.996,0.000
1587068802.366,-132.812,-631.348,-518.066,-52.246,0.000
1587068802.370,-26.367,-74.707,-131.348,-58.105,0.000
1587068802.374,25.879,369.141,131.836,-36.133,0.000
1587068802.378,-73.242,96.680,-137.207,-23.438,0.000
1587068802.382,-126.465,-704.102,-645.996,-24.414,0.000
1587068802.385,-36.133,-553.711,-376.465,-30.273,0.000
1587068802.389,43.457,507.324,200.684,-44.434,0.000
1587068802.393,-31.738,345.703,-10.254,-30.762,0.000
1587068802.397,-130.859,-387.695,-436.035,-26.367,0.000
1587068802.401,-83.496,-229.980,-259.766,-36.621,0.000
1587068802.405,33.691,503.418,173.340,-35.645,0.000
1587068802.409,31.738,358.887,0.977,-11.719,0.000
1587068802.413,-86.426,-362.305,-427.734,-22.949,0.000
1587068802.417,-95.215,-332.520,-403.320,-45.410,0.000
1587068802.421,22.949,306.152,28.809,-49.316,0.000
1587068802.425,36.133,406.738,90.820,-40.039,0.000
1587068802.428,-93.750,-330.566,-394.043,-29.785,0.000
1587068802.432,-126.465,-646.484,-544.434,-47.363,0.000
1587068802.436,-19.043,-43.945,-190.430,-52.246,0.000
1587068802.440,46.875,374.512,9.766,-38.086,0.000
1587068802.444,-42.480,-191.406,-293.945,-29.297,0.000
1587068802.448,-140.137,-352.539,-404.297,-46.875,0.000
1587068802.452,-54.199,144.043,-111.816,-46.387,0.000
1587068802.456,45.898,323.242,66.895,-29.297,0.000
1587068802.460,-8.301,186.035,-35.645,-27.344,0.000
1587068802.464,-102.539,-92.773,-251.953,-27.344,0.000
1587068802.467,-69.824,-103.516,-318.848,-26.855,0.000
1587068802.471,36.621,-24.902,-230.957,-23.438,0.000
1587068802.475,14.648,-142.090,-289.551,-24.902,0.000
1587068802.479,-121.582,-191.895,-338.867,-33.203,0.000
1587068802.483,-114.746,-126.953,-321.777,-40.527,0.000
1587068802.487,23.926,-221.680,-365.723,-31.738,0.000
1587068802.491,36.133,-182.129,-275.879,-20.996,0.000
1587068802.495,-86.426,112.305,-175.293,-34.668,0.000
1587068802.499,-132.324,-59.082,-335.938,-51.270,0.000
1587068802.503,-12.207,-66.406,-296.875,-41.016,0.000
1587068802.507,61.523,336.426,7.812,-23.926,0.000
1587068802.510,-37.598,339.355,14.160,-29.297,0.000
1587068802.514,-129.883,-165.039,-337.891,-47.363,0.000
1587068802.518,-58.594,-187.500,-295.898,-50.781,0.000
1587068802.522,55.176,190.918,16.113,-37.598,0.000
1587068802.526,0.000,237.305,-18.066,-24.414,0.000
1587068802.530,-133.789,-189.453,-379.883,-47.852,0.000
1587068802.534,-73.730,-776.367,-578.613,-37.109,0.000
1587068802.538,67.383,-119.629,-127.930,-14.648,0.000
1587068802.542,40.039,665.039,181.152,-26.367,0.000
1587068802.546,-100.098,-157.227,-374.023,-43.945,0.000
1587068802.550,-111.816,-734.863,-667.480,-44.922,0.000
1587068802.553,4.883,-67.383,-239.746,-44.434,0.000
1587068802.557,35.645,511.719,64.453,-45.410,0.000
1587068802.561,-74.219,142.090,-120.605,-30.273,0.000
1587068802.565,-123.047,-380.859,-454.590,-37.598,0.000
1587068802.569,-18.066,-106.445,-326.660,-31.250,0.000
1587068802.573,48.340,357.910,35.156,-37.109,0.000
1587068802.577,-24.414,-156.250,-253.906,-28.320,0.000
1587068802.581,-121.094,-669.434,-600.098,-26.367,0.000
1587068802.585,-57.617,51.270,-162.109,-39.551,0.000
1587068802.589,62.500,583.984,156.738,-33.691,0.000
1587068802.592,3.418,406.738,33.691,-27.832,0.000
1587068802.596,-108.398,-75.195,-306.152,-25.391,0.000
1587068802.600,-75.684,-111.816,-323.242,-29.297,0.000
1587068802.604,37.109,222.168,-17.578,-30.273,0.000
1587068802.608,44.434,227.051,-27.832,-20.020,0.000
1587068802.612,-94.238,-153.809,-369.629,-20.508,0.000
1587068802.616,-124.023,-495.117,-536.133,-29.785,0.000
1587068802.620,10.254,-65.918,-223.633,-38.086,0.000
1587068802.624,49.316,-134.766,-275.391,-34.668,0.000
1587068802.628,-57.617,-377.441,-454.102,-16.602,0.000
1587068802.632,-129.883,12.207,-285.156,-29.785,0.000
1587068802.635,-41.016,5.371,-332.031,-46.387,0.000
1587068802.639,48.828,276.855,-74.707,-30.762,0.000
1587068802.643,-32.227,196.777,-90.820,-23.926,0.000
1587068802.647,-147.461,-264.160,-432.617,-43.457,0.000
1587068802.651,-73.242,-206.543,-329.590,-48.828,0.000
1587068802.655,53.711,264.160,30.762,-28.320,0.000
1587068802.659,14.160,439.453,83.496,-11.230,0.000
1587068802.663,-107.422,-200.195,-356.445,-22.949,0.000
1587068802.667,-101.562,-768.066,-631.836,-37.109,0.000
1587068802.671,19.531,-336.426,-288.574,-31.738,0.000
1587068802.675,33.203,573.242,213.379,-29.785,0.000
1587068802.678,-89.844,218.262,-151.855,-36.621,0.000
1587068802.682,-132.324,-372.559,-497.070,-41.992,0.000
1587068802.686,-8.789,88.867,-69.336,-36.133,0.000
1587068802.690,65.918,646.973,234.375,-23.926,0.000
1587068802.694,-18.555,275.879,-51.270,0.977,0.000
1587068802.698,-101.074,-348.145,-391.113,-19.531,0.000
1587068802.702,-40.039,-63.965,-141.602,-46.875,0.000
1587068802.706,38.574,467.773,159.668,-45.410,0.000
1587068802.710,-25.391,152.832,-124.512,-33.691,0.000
1587068802.714,-120.605,-684.082,-571.777,-19.043,0.000
1587068802.717,-85.938,-372.070,-369.141,-44.922,0.000
1587068802.721,23.438,422.363,70.312,-61.523,0.000
1587068802.725,16.602,167.480,-122.559,-29.297,0.000
1587068802.729,-105.957,-260.254,-440.918,-30.273,0.000
1587068802.733,-106.934,-167.969,-337.891,-44.434,0.000
1587068802.737,12.695,93.750,-163.086,-41.504,0.000
1587068802.741,27.344,108.398,-92.285,-41.016,0.000
1587068802.745,-93.262,-84.961,-290.039,-48.340,0.000
1587068802.749,-135.254,-195.801,-390.137,-59.570,0.000
1587068802.753,-17.090,86.914,-119.629,-59.082,0.000
1587068802.757,55.176,125.488,-48.828,-41.992,0.000
1587068802.760,-39.062,-102.539,-280.762,-40.039,0.000
1587068802.764,-133.789,-255.371,-424.805,-48.828,0.000
1587068802.768,-37.598,6.348,-174.316,-39.062,0.000
1587068802.772,85.449,0.977,-153.809,-10.254,0.000
1587068802.776,-11.230,-241.211,-383.301,-26.367,0.000
1587068802.780,-145.020,-168.945,-373.047,-62.500,0.000
1587068802.784,-75.684,-314.941,-452.148,-58.594,0.000
1587068802.788,45.410,136.719,-112.793,-47.852,0.000
1587068802.792,27.344,494.141,135.254,-33.203,0.000
1587068802.796,-94.238,62.012,-200.684,-32.227,0.000
1587068802.800,-116.699,-352.051,-461.914,-32.227,0.000
1587068802.803,14.160,-107.422,-210.938,-19.043,0.000
1587068802.807,51.270,325.195,69.824,-25.879,0.000
1587068802.811,-80.078,296.875,6.348,-29.785,0.000
1587068802.815,-138.184,-237.793,-376.953,-25.391,0.000
1587068802.819,-37.109,-430.664,-443.848,-41.992,0.000
1587068802.823,31.250,298.340,58.105,-56.641,0.000
1587068802.827,-57.129,333.496,-5.859,-39.551,0.000
1587068802.831,-150.391,-495.117,-535.156,-47.363,0.000
1587068802.835,-77.637,-257.812,-298.340,-56.152,0.000
1587068802.839,24.902,518.066,193.848,-46.387,0.000
1587068802.842,-8.301,310.059,2.441,-29.297,0.000
1587068802.846,-109.375,-395.508,-435.547,-21.973,0.000
1587068802.850,-84.961,-529.785,-483.887,-39.551,0.000
1587068802.854,14.160,127.930,-47.852,-50.293,0.000
1587068802.858,1.465,484.375,108.398,-46.875,0.000
1587068802.862,-107.422,-216.797,-325.684,-40.527,0.000
1587068802.866,-134.277,-395.020,-402.832,-53.223,0.000
1587068802.870,-17.578,265.625,-35.645,-66.895,0.000
1587068802.874,43.457,564.941,159.180,-40.527,0.000
1587068802.878,-55.664,-291.016,-312.012,-3.418,0.000
1587068802.882,-134.277,-743.164,-572.266,-30.273,0.000
1587068802.885,-48.340,89.355,-112.793,-48.828,0.000
1587068802.889,44.922,470.703,124.512,-35.156,0.000
1587068802.893,-35.156,113.281,-186.035,-27.832,0.000
1587068802.897,-145.020,-484.863,-533.691,-41.992,0.000
1587068802.901,-83.984,-369.629,-409.180,-55.176,0.000
1587068802.905,46.387,108.887,-137.207,-31.250,0.000
1587068802.909,11.230,47.363,-176.758,-11.719,0.000
1587068802.913,-127.930,-158.203,-360.352,-38.086,0.000
1587068802.917,-101.562,-41.504,-294.922,-55.664,0.000
1587068802.921,30.762,108.398,-149.414,-39.551,0.000
1587068802.925,35.156,-42.969,-292.480,-20.508,0.000
1587068802.928,-79.102,-109.863,-377.441,-16.602,0.000
1587068802.932,-103.516,-76.660,-332.031,-24.414,0.000
1587068802.936,3.906,-141.113,-375.488,-32.227,0.000
1587068802.940,54.688,-42.480,-195.801,-31.738,0.000
1587068802.944,-51.270,44.434,-144.531,-27.344,0.000
1587068802.948,-129.395,-281.738,-436.523,-28.809,0.000
1587068802.952,-38.574,-390.137,-459.961,-22.461,0.000
1587068802.956,63.965,-66.406,-206.543,-4.883,0.000
1587068802.960,-14.160,360.840,39.551,-12.695,0.000
1587068802.964,-121.582,26.367,-322.266,-40.527,0.000
1587068802.967,-58.105,-128.418,-386.230,-41.992,0.000
1587068802.971,60.059,366.211,36.133,-23.926,0.000
1587068802.975,34.668,584.961,156.250,-19.043,0.000
1587068802.979,-102.539,-59.570,-267.090,-33.691,0.000
1587068802.983,-116.699,-343.750,-409.180,-46.387,0.000
1587068802.987,8.789,152.832,-30.273,-49.805,0.000
1587068802.991,36.133,222.168,10.742,-46.875,0.000
1587068802.995,-76.172,-231.445,-375.000,-47.852,0.000
1587068802.999,-115.723,-752.930,-604.492,-43.457,0.000
1587068803.003,-12.207,-142.090,-158.203,-35.645,0.000
1587068803.007,48.340,638.184,205.566,-37.109,0.000
1587068803.010,-42.969,168.457,-154.785,-36.133,0.000
1587068803.014,-127.930,-413.086,-564.453,-43.945,0.000
1587068803.018,-59.082,-201.660,-376.465,-48.340,0.000
1587068803.022,38.086,271.484,-4.395,-43.945,0.000
1587068803.026,-8.301,181.641,-69.824,-31.250,0.000
1587068803.030,-109.863,-209.473,-381.348,-18.066,0.000
1587068803.034,-68.359,-145.996,-359.375,-24.902,0.000
1587068803.038,52.246,151.855,-160.645,-25.391,0.000
1587068803.042,32.715,209.961,-76.660,-7.812,0.000
1587068803.046,-104.980,-25.879,-258.789,-41.992,0.000
